ID,Prob1
1873, 0.65
1874, 0.32
1875, 0.33
1876, 0.39
1877, 0.01
1878, 0.07
1879, 0.02
1880, 0.44
1881, 0.37
1882, 0.20
1883, 0.24
1884, 0.49
1885, 0.32
1886, 0.40
1887, 0.00
1888, 0.44
1889, 0.36
1890, 0.42
1891, 0.28
1892, 0.16
1893, 0.07
1894, 0.25
1895, 0.46
1896, 0.73
1897, 0.22
1898, 0.11
1899, 0.01
1900, 0.23
1901, 0.64
1902, 0.41
1903, 0.93
1904, 0.12
1905, 0.76
1906, 0.01
1907, 0.08
1908, 0.14
1909, 0.08
1910, 0.50
1911, 0.67
1912, 0.28
1913, 0.67
1914, 0.01
1915, 0.74
1916, 0.12
1917, 0.14
1918, 0.15
1919, 0.49
1920, 0.39
1921, 0.24
1922, 0.09
1923, 0.04
1924, 0.19
1925, 0.12
1926, 0.79
1927, 0.30
1928, 0.50
1929, 0.78
1930, 0.29
1931, 0.14
1932, 0.05
1933, 0.44
1934, 0.11
1935, 0.15
1936, 0.33
1937, 0.36
1938, 0.45
1939, 0.06
1940, 0.23
1941, 0.37
1942, 0.06
1943, 0.64
1944, 0.76
1945, 0.61
1946, 0.24
1947, 0.31
1948, 0.86
1949, 0.24
1950, 0.35
1951, 0.23
1952, 0.34
1953, 0.23
1954, 0.15
1955, 0.27
1956, 0.30
1957, 0.80
1958, 0.18
1959, 0.12
1960, 0.53
1961, 0.16
1962, 0.13
1963, 0.68
1964, 0.11
1965, 0.00
1966, 0.76
1967, 0.21
1968, 0.58
1969, 0.58
1970, 0.31
1971, 0.00
1972, 0.33
1973, 0.00
1974, 0.00
1975, 0.09
1976, 0.09
1977, 0.31
1978, 0.54
1979, 0.06
1980, 0.07
1981, 0.03
1982, 0.44
1983, 0.43
1984, 0.18
1985, 0.47
1986, 0.48
1987, 0.47
1988, 0.67
1989, 0.17
1990, 0.43
1991, 0.04
1992, 0.14
1993, 0.00
1994, 0.18
1995, 0.07
1996, 0.49
1997, 0.82
1998, 0.40
1999, 0.84
2000, 0.11
2001, 0.03
2002, 0.00
2003, 0.30
2004, 0.48
2005, 0.15
2006, 0.62
2007, 0.30
2008, 0.18
2009, 0.24
2010, 0.33
2011, 0.41
2012, 0.52
2013, 0.32
2014, 0.38
2015, 0.41
2016, 0.00
2017, 0.40
2018, 0.12
2019, 0.31
2020, 0.12
2021, 0.00
2022, 0.50
2023, 0.61
2024, 0.45
2025, 0.69
2026, 0.33
2027, 0.76
2028, 0.31
2029, 0.35
2030, 0.48
2031, 0.51
2032, 0.40
2033, 0.19
2034, 0.27
2035, 0.75
2036, 0.35
2037, 0.09
2038, 0.22
2039, 0.35
2040, 0.46
2041, 0.21
2042, 0.81
2043, 0.15
2044, 0.49
2045, 0.46
2046, 0.40
2047, 0.69
2048, 0.41
2049, 0.22
2050, 0.18
2051, 0.59
2052, 0.70
2053, 0.42
2054, 0.27
2055, 0.35
2056, 0.62
2057, 0.17
2058, 0.11
2059, 0.27
2060, 0.00
2061, 0.58
2062, 0.31
2063, 0.33
2064, 0.65
2065, 0.68
2066, 0.16
2067, 0.41
2068, 0.10
2069, 0.48
2070, 0.00
2071, 0.75
2072, 0.32
2073, 0.70
2074, 0.50
2075, 0.18
2076, 0.86
2077, 0.10
2078, 0.17
2079, 0.22
2080, 0.06
2081, 0.75
2082, 0.11
2083, 0.48
2084, 0.78
2085, 0.73
2086, 0.31
2087, 0.35
2088, 0.19
2089, 0.12
2090, 0.24
2091, 0.15
2092, 0.09
2093, 0.06
2094, 0.44
2095, 0.49
2096, 0.06
2097, 0.46
2098, 0.20
2099, 0.13
2100, 0.12
2101, 0.01
2102, 0.08
2103, 0.03
2104, 0.15
2105, 0.51
2106, 0.26
2107, 0.22
2108, 0.84
2109, 0.44
2110, 0.16
2111, 0.17
2112, 0.90
2113, 0.73
2114, 0.32
2115, 0.34
2116, 0.50
2117, 0.82
2118, 0.00
2119, 0.49
2120, 0.11
2121, 0.61
2122, 0.27
2123, 0.57
2124, 0.10
2125, 0.56
2126, 0.07
2127, 0.10
2128, 0.41
2129, 0.06
2130, 0.01
2131, 0.06
2132, 0.19
2133, 0.14
2134, 0.13
2135, 0.77
2136, 0.18
2137, 0.68
2138, 0.25
2139, 0.95
2140, 0.35
2141, 0.05
2142, 0.66
2143, 0.00
2144, 0.50
2145, 0.72
2146, 0.66
2147, 0.32
2148, 0.13
2149, 0.63
2150, 0.23
2151, 0.32
2152, 0.17
2153, 0.35
2154, 0.12
2155, 0.16
2156, 0.59
2157, 0.77
2158, 0.60
2159, 0.18
2160, 0.68
2161, 0.27
2162, 0.12
2163, 0.11
2164, 0.36
2165, 0.74
2166, 0.62
2167, 0.19
2168, 0.00
2169, 0.43
2170, 0.17
2171, 0.43
2172, 0.02
2173, 0.21
2174, 0.20
2175, 0.11
2176, 0.55
2177, 0.00
2178, 0.48
2179, 0.12
2180, 0.17
2181, 0.42
2182, 0.00
2183, 0.33
2184, 0.50
2185, 0.53
2186, 0.38
2187, 0.73
2188, 0.23
2189, 0.72
2190, 0.14
2191, 0.13
2192, 0.19
2193, 0.07
2194, 0.45
2195, 0.80
2196, 0.63
2197, 0.77
2198, 0.60
2199, 0.38
2200, 0.53
2201, 0.35
2202, 0.13
2203, 0.64
2204, 0.48
2205, 0.04
2206, 0.69
2207, 0.26
2208, 0.58
2209, 0.25
2210, 0.26
2211, 0.12
2212, 0.18
2213, 0.47
2214, 0.07
2215, 0.07
2216, 0.00
2217, 0.02
2218, 0.99
2219, 0.29
2220, 0.18
2221, 0.00
2222, 0.63
2223, 0.43
2224, 0.35
2225, 0.04
2226, 0.10
2227, 0.13
2228, 0.81
2229, 0.35
2230, 0.52
2231, 0.31
2232, 0.22
2233, 0.54
2234, 0.50
2235, 0.45
2236, 0.27
2237, 0.44
2238, 0.78
2239, 0.51
2240, 0.29
2241, 0.86
2242, 0.31
2243, 0.13
2244, 0.25
2245, 0.44
2246, 0.07
2247, 0.12
2248, 0.74
2249, 0.72
2250, 0.10
2251, 0.42
2252, 0.26
2253, 0.29
2254, 0.11
2255, 0.12
2256, 0.29
2257, 0.62
2258, 0.08
2259, 0.01
2260, 0.48
2261, 0.05
2262, 0.19
2263, 0.00
2264, 0.52
2265, 0.07
2266, 0.37
2267, 0.68
2268, 0.49
2269, 0.25
2270, 0.79
2271, 0.78
2272, 0.28
2273, 0.28
2274, 0.21
2275, 0.53
2276, 0.01
2277, 0.31
2278, 0.60
2279, 0.04
2280, 0.50
2281, 0.08
2282, 0.24
2283, 0.75
2284, 0.16
2285, 0.75
2286, 0.55
2287, 0.43
2288, 0.51
2289, 0.14
2290, 0.19
2291, 0.09
2292, 0.35
2293, 0.26
2294, 0.01
2295, 0.20
2296, 0.26
2297, 0.07
2298, 0.64
2299, 0.88
2300, 0.24
2301, 0.17
2302, 0.00
2303, 0.00
2304, 0.88
2305, 0.11
2306, 0.73
2307, 0.59
2308, 0.63
2309, 0.20
2310, 0.31
2311, 0.24
2312, 0.35
2313, 0.35
2314, 0.13
2315, 0.38
2316, 0.20
2317, 0.81
2318, 0.15
2319, 0.43
2320, 0.03
2321, 0.65
2322, 0.75
2323, 0.40
2324, 0.24
2325, 0.93
2326, 0.34
2327, 0.01
2328, 0.17
2329, 0.68
2330, 0.69
2331, 0.50
2332, 0.16
2333, 0.72
2334, 0.10
2335, 0.14
2336, 0.72
2337, 0.44
2338, 0.58
2339, 0.34
2340, 0.75
2341, 0.44
2342, 0.10
2343, 0.49
2344, 0.21
2345, 0.97
2346, 0.66
2347, 0.37
2348, 0.45
2349, 0.26
2350, 0.00
2351, 0.08
2352, 0.55
2353, 0.17
2354, 0.21
2355, 0.17
2356, 0.27
2357, 0.23
2358, 0.41
2359, 0.32
2360, 0.27
2361, 0.00
2362, 0.38
2363, 0.22
2364, 0.20
2365, 0.32
2366, 0.53
2367, 0.63
2368, 0.02
2369, 0.77
2370, 0.01
2371, 0.92
2372, 0.22
2373, 0.34
2374, 0.15
2375, 0.32
2376, 0.49
2377, 0.09
2378, 0.37
2379, 0.40
2380, 0.78
2381, 0.34
2382, 0.51
2383, 0.08
2384, 0.05
2385, 0.01
2386, 0.20
2387, 0.08
2388, 0.33
2389, 0.37
2390, 0.25
2391, 0.09
2392, 0.24
2393, 0.13
2394, 0.61
2395, 0.15
2396, 0.46
2397, 0.40
2398, 0.04
2399, 0.27
2400, 0.42
2401, 0.44
2402, 0.19
2403, 0.03
2404, 0.87
2405, 0.61
2406, 0.49
2407, 0.25
2408, 0.50
2409, 0.51
2410, 0.25
2411, 0.05
2412, 0.75
2413, 0.54
2414, 0.80
2415, 0.37
2416, 0.62
2417, 0.47
2418, 0.15
2419, 0.32
2420, 0.00
2421, 0.14
2422, 0.00
2423, 0.53
2424, 0.34
2425, 0.51
2426, 0.12
2427, 0.49
2428, 0.00
2429, 0.41
2430, 0.15
2431, 0.17
2432, 0.43
2433, 0.40
2434, 0.60
2435, 0.21
2436, 0.04
2437, 0.41
2438, 0.19
2439, 0.49
2440, 0.18
2441, 0.41
2442, 0.63
2443, 0.50
2444, 0.05
2445, 0.44
2446, 0.18
2447, 0.21
2448, 0.19
2449, 0.18
2450, 0.55
2451, 0.18
2452, 0.00
2453, 0.07
2454, 0.32
2455, 0.55
2456, 0.56
2457, 0.25
2458, 0.54
2459, 0.36
2460, 0.85
2461, 0.46
2462, 0.50
2463, 0.54
2464, 0.27
2465, 0.88
2466, 0.21
2467, 0.35
2468, 0.24
2469, 0.52
2470, 0.04
2471, 0.80
2472, 0.07
2473, 0.39
2474, 0.19
2475, 0.09
2476, 0.12
2477, 0.13
2478, 0.32
2479, 0.19
2480, 0.58
2481, 0.51
2482, 0.47
2483, 0.18
2484, 0.15
2485, 0.15
2486, 0.18
2487, 0.48
2488, 0.00
2489, 0.13
2490, 0.10
2491, 0.18
2492, 0.01
2493, 0.62
2494, 0.14
2495, 0.28
2496, 0.24
2497, 0.54
2498, 0.24
2499, 0.09
2500, 0.51
2501, 0.02
2502, 0.85
2503, 0.06
2504, 0.00
2505, 0.68
2506, 0.91
2507, 0.12
2508, 0.56
2509, 0.06
2510, 0.66
2511, 0.34
2512, 0.14
2513, 0.26
2514, 0.44
2515, 0.26
2516, 0.41
2517, 0.30
2518, 0.66
2519, 0.02
2520, 0.26
2521, 0.48
2522, 0.63
2523, 0.58
2524, 0.43
2525, 0.05
2526, 0.73
2527, 0.26
2528, 0.50
2529, 0.08
2530, 0.10
2531, 0.69
2532, 0.28
2533, 0.39
2534, 0.81
2535, 0.00
2536, 0.60
2537, 0.41
2538, 0.54
2539, 0.01
2540, 0.14
2541, 0.41
2542, 0.03
2543, 0.13
2544, 0.20
2545, 0.37
2546, 0.43
2547, 0.28
2548, 0.32
2549, 0.74
2550, 0.69
2551, 0.25
2552, 0.23
2553, 0.06
2554, 0.55
2555, 0.14
2556, 0.44
2557, 0.01
2558, 0.58
2559, 0.12
2560, 0.17
2561, 0.53
2562, 0.34
2563, 0.33
2564, 0.27
2565, 0.48
2566, 0.81
2567, 0.11
2568, 0.43
2569, 0.02
2570, 0.15
2571, 0.59
2572, 0.22
2573, 0.13
2574, 0.56
2575, 0.23
2576, 0.94
2577, 0.20
2578, 0.44
2579, 0.54
2580, 0.10
2581, 0.07
2582, 0.52
2583, 0.11
2584, 0.74
2585, 0.18
2586, 0.54
2587, 0.52
2588, 0.59
2589, 0.81
2590, 0.13
2591, 0.60
2592, 0.52
2593, 0.07
2594, 0.29
2595, 0.31
2596, 0.64
2597, 0.07
2598, 0.03
2599, 0.05
2600, 0.02
2601, 0.13
2602, 0.56
2603, 0.54
2604, 0.36
2605, 0.38
2606, 0.31
2607, 0.55
2608, 0.61
2609, 0.06
2610, 0.68
2611, 0.59
2612, 0.57
2613, 0.41
2614, 0.37
2615, 0.19
2616, 0.44
2617, 0.37
2618, 0.89
2619, 0.37
2620, 0.26
2621, 0.44
2622, 0.26
2623, 0.35
2624, 0.70
2625, 0.18
2626, 0.35
2627, 0.19
2628, 0.30
2629, 0.30
2630, 0.32
2631, 0.26
2632, 0.07
2633, 0.10
2634, 0.67
2635, 0.26
2636, 0.30
2637, 0.07
2638, 0.09
2639, 0.73
2640, 0.45
2641, 0.28
2642, 0.41
2643, 0.16
2644, 0.34
2645, 0.07
2646, 0.85
2647, 0.61
2648, 0.15
2649, 0.00
2650, 0.47
2651, 0.66
2652, 0.46
2653, 0.38
2654, 0.09
2655, 0.48
2656, 0.19
2657, 0.00
2658, 0.00
2659, 0.15
2660, 0.34
2661, 0.13
2662, 0.76
2663, 0.22
2664, 0.33
2665, 0.38
2666, 0.79
2667, 0.29
2668, 0.32
2669, 0.06
2670, 0.18
2671, 0.15
2672, 0.57
2673, 0.13
2674, 0.00
2675, 0.33
2676, 0.60
2677, 0.33
2678, 0.28
2679, 0.41
2680, 0.08
2681, 0.76
2682, 0.46
2683, 0.23
2684, 0.36
2685, 0.44
2686, 0.13
2687, 0.15
2688, 0.26
2689, 0.97
2690, 0.11
2691, 0.26
2692, 0.40
2693, 0.09
2694, 0.25
2695, 0.79
2696, 0.26
2697, 0.33
2698, 0.57
2699, 0.19
2700, 0.48
2701, 0.53
2702, 0.01
2703, 0.07
2704, 0.20
2705, 0.32
2706, 0.12
2707, 0.08
2708, 0.77
2709, 0.13
2710, 0.21
2711, 0.13
2712, 0.42
2713, 0.36
2714, 0.51
2715, 0.00
2716, 0.94
2717, 0.04
2718, 0.00
2719, 0.89
2720, 0.67
2721, 0.28
2722, 0.37
2723, 0.04
2724, 0.19
2725, 0.44
2726, 0.00
2727, 0.78
2728, 0.82
2729, 0.65
2730, 0.24
2731, 0.46
2732, 0.22
2733, 0.46
2734, 0.37
2735, 0.33
2736, 0.65
2737, 0.36
2738, 0.24
2739, 0.38
2740, 0.09
2741, 0.61
2742, 0.04
2743, 0.39
2744, 0.62
2745, 0.65
2746, 0.48
2747, 0.24
2748, 0.31
2749, 0.38
2750, 0.07
2751, 0.17
2752, 0.50
2753, 0.17
2754, 0.25
2755, 0.50
2756, 0.44
2757, 0.21
2758, 0.28
2759, 0.55
2760, 0.57
2761, 0.17
2762, 0.34
2763, 0.20
2764, 0.49
2765, 0.43
2766, 0.84
2767, 0.00
2768, 0.57
2769, 0.05
2770, 0.65
2771, 0.70
2772, 0.12
2773, 0.25
2774, 0.00
2775, 0.82
2776, 0.48
2777, 0.68
2778, 0.12
2779, 0.61
2780, 0.73
2781, 0.06
2782, 0.13
2783, 0.25
2784, 0.07
2785, 0.52
2786, 0.18
2787, 0.25
2788, 0.20
2789, 0.22
2790, 0.32
2791, 0.17
2792, 0.65
2793, 0.14
2794, 0.11
2795, 0.82
2796, 0.21
2797, 0.28
2798, 0.05
2799, 0.56
2800, 0.31
2801, 0.22
2802, 0.26
2803, 0.09
2804, 0.00
2805, 0.78
2806, 0.28
2807, 0.60
2808, 0.64
2809, 0.06
2810, 0.01
2811, 0.13
2812, 0.09
2813, 0.75
2814, 0.51
2815, 0.77
2816, 0.00
2817, 0.11
2818, 0.20
2819, 0.17
2820, 0.22
2821, 0.11
2822, 0.17
2823, 0.27
2824, 0.65
2825, 0.41
2826, 0.32
2827, 0.30
2828, 0.73
2829, 0.08
2830, 0.20
2831, 0.14
2832, 0.50
2833, 0.62
2834, 0.56
2835, 1.00
2836, 0.56
2837, 0.15
2838, 0.61
2839, 0.00
2840, 0.25
2841, 0.62
2842, 0.44
2843, 0.48
2844, 0.40
2845, 0.42
2846, 0.56
2847, 0.58
2848, 0.49
2849, 0.47
2850, 0.22
2851, 0.08
2852, 0.50
2853, 0.53
2854, 0.60
2855, 0.36
2856, 0.10
2857, 0.06
2858, 0.19
2859, 0.02
2860, 0.09
2861, 0.44
2862, 0.21
2863, 0.10
2864, 0.14
2865, 0.12
2866, 0.39
2867, 0.21
2868, 0.66
2869, 0.75
2870, 0.07
2871, 0.01
2872, 0.05
2873, 0.25
2874, 0.20
2875, 0.55
2876, 0.15
2877, 0.47
2878, 0.00
2879, 0.13
2880, 0.26
2881, 0.82
2882, 0.57
2883, 0.31
2884, 0.41
2885, 0.36
2886, 0.74
2887, 0.30
2888, 0.46
2889, 0.12
2890, 0.05
2891, 0.72
2892, 0.35
2893, 0.48
2894, 0.29
2895, 0.30
2896, 0.67
2897, 0.30
2898, 0.22
2899, 0.33
2900, 0.14
2901, 0.16
2902, 0.17
2903, 0.63
2904, 0.75
2905, 0.12
2906, 0.12
2907, 0.03
2908, 0.79
2909, 0.80
2910, 0.49
2911, 0.01
2912, 0.41
2913, 0.17
2914, 0.54
2915, 0.06
2916, 0.35
2917, 0.44
2918, 0.31
2919, 0.59
2920, 0.12
2921, 0.47
2922, 0.50
2923, 0.16
2924, 0.00
2925, 0.66
2926, 0.37
2927, 0.31
2928, 0.45
2929, 0.34
2930, 0.24
2931, 0.91
2932, 0.25
2933, 0.26
2934, 0.63
2935, 0.39
2936, 0.00
2937, 0.16
2938, 0.37
2939, 0.48
2940, 0.02
2941, 0.53
2942, 0.14
2943, 0.26
2944, 0.00
2945, 0.12
2946, 0.00
2947, 0.68
2948, 0.49
2949, 0.16
2950, 0.11
2951, 0.75
2952, 0.05
2953, 0.59
2954, 0.17
2955, 0.25
2956, 0.42
2957, 0.47
2958, 0.21
2959, 0.43
2960, 0.23
2961, 0.20
2962, 0.76
2963, 0.01
2964, 0.29
2965, 0.42
2966, 0.34
2967, 0.50
2968, 0.61
2969, 0.71
2970, 0.44
2971, 0.19
2972, 0.07
2973, 0.79
2974, 0.56
2975, 0.07
2976, 0.24
2977, 0.09
2978, 0.83
2979, 0.65
2980, 0.43
2981, 0.19
2982, 0.41
2983, 0.00
2984, 0.24
2985, 0.13
2986, 0.65
2987, 0.71
2988, 0.29
2989, 0.28
2990, 0.45
2991, 0.00
2992, 0.60
2993, 0.20
2994, 0.22
2995, 0.35
2996, 0.36
2997, 0.32
2998, 0.21
2999, 0.69
3000, 0.04
3001, 0.64
3002, 0.12
3003, 0.10
3004, 0.42
3005, 0.65
3006, 0.43
3007, 0.11
3008, 0.24
3009, 0.96
3010, 0.39
3011, 0.70
3012, 0.62
3013, 0.94
3014, 0.23
3015, 0.10
3016, 0.55
3017, 0.28
3018, 0.47
3019, 0.10
3020, 0.41
3021, 0.54
3022, 0.30
3023, 0.19
3024, 0.39
3025, 0.53
3026, 0.63
3027, 0.05
3028, 0.82
3029, 0.36
3030, 0.36
3031, 0.01
3032, 0.67
3033, 0.07
3034, 0.68
3035, 0.46
3036, 0.27
3037, 0.08
3038, 0.53
3039, 0.54
3040, 0.17
3041, 0.34
3042, 0.26
3043, 0.22
3044, 0.07
3045, 0.16
3046, 0.04
3047, 0.37
3048, 0.45
3049, 0.58
3050, 0.23
3051, 0.05
3052, 0.08
3053, 0.06
3054, 0.47
3055, 0.15
3056, 0.24
3057, 0.31
3058, 0.73
3059, 0.12
3060, 0.14
3061, 0.85
3062, 0.47
3063, 0.68
3064, 0.93
3065, 0.06
3066, 0.05
3067, 0.46
3068, 0.65
3069, 0.48
3070, 0.70
3071, 0.25
3072, 0.00
3073, 0.04
3074, 0.49
3075, 0.00
3076, 0.32
3077, 0.00
3078, 0.46
3079, 0.27
3080, 0.19
3081, 0.54
3082, 0.54
3083, 0.51
3084, 0.38
3085, 0.42
3086, 0.01
3087, 0.37
3088, 0.22
3089, 0.23
3090, 0.15
3091, 0.50
3092, 0.09
3093, 0.31
3094, 0.86
3095, 0.66
3096, 0.04
3097, 0.24
3098, 0.69
3099, 0.68
3100, 0.60
3101, 0.28
3102, 0.13
3103, 0.37
3104, 0.56
3105, 0.41
3106, 0.02
3107, 0.50
3108, 0.51
3109, 0.45
3110, 0.48
3111, 0.50
3112, 0.19
3113, 0.37
3114, 0.54
3115, 0.01
3116, 0.49
3117, 0.13
3118, 0.19
3119, 0.17
3120, 0.48
3121, 0.10
3122, 0.41
3123, 0.35
3124, 0.68
3125, 0.30
3126, 0.39
3127, 0.25
3128, 0.06
3129, 0.00
3130, 0.31
3131, 0.11
3132, 0.54
3133, 0.41
3134, 0.22
3135, 0.12
3136, 0.31
3137, 0.05
3138, 0.54
3139, 0.06
3140, 0.97
3141, 0.14
3142, 0.35
3143, 0.50
3144, 0.28
3145, 0.28
3146, 0.15
3147, 0.17
3148, 0.48
3149, 0.23
3150, 0.53
3151, 0.00
3152, 0.00
3153, 0.13
3154, 0.85
3155, 0.26
3156, 0.09
3157, 0.39
3158, 0.68
3159, 0.77
3160, 0.57
3161, 0.06
3162, 0.14
3163, 0.10
3164, 0.16
3165, 0.27
3166, 0.66
3167, 0.45
3168, 0.04
3169, 0.08
3170, 0.32
3171, 0.07
3172, 0.31
3173, 0.01
3174, 0.80
3175, 0.32
3176, 0.25
3177, 0.53
3178, 0.58
3179, 0.04
3180, 0.01
3181, 0.55
3182, 0.20
3183, 0.17
3184, 0.45
3185, 0.59
3186, 0.28
3187, 0.07
3188, 0.33
3189, 0.74
3190, 0.41
3191, 0.24
3192, 0.00
3193, 0.25
3194, 0.49
3195, 0.12
3196, 0.69
3197, 0.23
3198, 0.12
3199, 0.56
3200, 0.31
3201, 0.55
3202, 0.80
3203, 0.12
3204, 0.24
3205, 0.30
3206, 0.43
3207, 0.58
3208, 0.00
3209, 0.46
3210, 0.27
3211, 0.24
3212, 0.12
3213, 0.25
3214, 0.15
3215, 0.01
3216, 0.11
3217, 0.39
3218, 0.05
3219, 0.22
3220, 0.00
3221, 0.05
3222, 0.45
3223, 0.50
3224, 0.86
3225, 0.36
3226, 0.36
3227, 0.45
3228, 0.23
3229, 0.56
3230, 0.34
3231, 0.53
3232, 0.09
3233, 0.56
3234, 0.53
3235, 0.29
3236, 0.11
3237, 0.02
3238, 0.16
3239, 0.20
3240, 0.52
3241, 0.23
3242, 0.25
3243, 0.56
3244, 0.22
3245, 0.42
3246, 0.39
3247, 0.72
3248, 0.30
3249, 0.01
3250, 0.77
3251, 0.20
3252, 0.49
3253, 0.25
3254, 0.20
3255, 0.23
3256, 0.56
3257, 0.51
3258, 0.40
3259, 0.12
3260, 0.21
3261, 0.88
3262, 0.44
3263, 0.37
3264, 0.46
3265, 0.87
3266, 0.18
3267, 0.19
3268, 0.36
3269, 0.22
3270, 0.03
3271, 0.03
3272, 0.49
3273, 0.55
3274, 0.16
3275, 0.03
3276, 0.34
3277, 0.60
3278, 0.33
3279, 0.64
3280, 0.61
3281, 0.12
3282, 0.01
3283, 0.88
3284, 0.69
3285, 0.19
3286, 0.28
3287, 0.24
3288, 0.56
3289, 0.09
3290, 0.29
3291, 0.59
3292, 0.17
3293, 0.21
3294, 0.24
3295, 0.24
3296, 0.01
3297, 0.27
3298, 0.32
3299, 0.00
3300, 0.22
3301, 0.40
3302, 0.72
3303, 0.40
3304, 0.17
3305, 0.15
3306, 0.41
3307, 0.08
3308, 0.17
3309, 0.16
3310, 0.85
3311, 0.28
3312, 0.22
3313, 0.57
3314, 0.43
3315, 0.05
3316, 0.51
3317, 0.32
3318, 0.15
3319, 0.36
3320, 0.19
3321, 0.90
3322, 0.07
3323, 0.00
3324, 0.11
3325, 0.23
3326, 0.67
3327, 0.61
3328, 0.13
3329, 0.25
3330, 0.25
3331, 0.33
3332, 0.97
3333, 0.39
3334, 0.11
3335, 0.30
3336, 0.84
3337, 0.17
3338, 0.15
3339, 0.49
3340, 0.32
3341, 0.24
3342, 0.56
3343, 0.41
3344, 0.25
3345, 0.01
3346, 0.71
3347, 0.13
3348, 0.42
3349, 0.26
3350, 0.66
3351, 0.19
3352, 0.26
3353, 0.30
3354, 0.46
3355, 0.44
3356, 0.68
3357, 0.18
3358, 0.69
3359, 0.20
3360, 0.11
3361, 0.97
3362, 0.35
3363, 0.39
3364, 0.68
3365, 0.24
3366, 0.13
3367, 0.29
3368, 0.04
3369, 0.23
3370, 0.24
3371, 0.15
3372, 0.07
3373, 0.77
3374, 0.21
3375, 0.13
3376, 0.13
3377, 0.45
3378, 0.21
3379, 0.41
3380, 0.62
3381, 0.61
3382, 0.69
3383, 0.14
3384, 0.19
3385, 0.73
3386, 0.22
3387, 0.45
3388, 0.31
3389, 0.14
3390, 0.54
3391, 0.49
3392, 0.21
3393, 0.16
3394, 0.91
3395, 0.71
3396, 0.28
3397, 0.87
3398, 0.41
3399, 0.09
3400, 0.23
3401, 0.30
3402, 0.08
3403, 0.14
3404, 0.15
3405, 0.73
3406, 0.51
3407, 0.06
3408, 0.20
3409, 0.26
3410, 0.56
3411, 0.30
3412, 0.53
3413, 0.65
3414, 0.00
3415, 0.56
3416, 0.36
3417, 0.43
3418, 0.21
3419, 0.40
3420, 0.55
3421, 0.42
3422, 0.25
3423, 0.91
3424, 0.20
3425, 0.57
3426, 0.03
3427, 0.26
3428, 0.19
3429, 0.43
3430, 0.54
3431, 0.31
3432, 0.60
3433, 0.50
3434, 0.64
3435, 0.52
3436, 0.61
3437, 0.40
3438, 0.24
3439, 0.36
3440, 0.69
3441, 0.32
3442, 0.19
3443, 0.16
3444, 0.43
3445, 0.18
3446, 0.98
3447, 0.17
3448, 0.54
3449, 0.32
3450, 0.16
3451, 0.48
3452, 0.32
3453, 0.51
3454, 0.24
3455, 0.16
3456, 0.31
3457, 0.23
3458, 0.46
3459, 0.37
3460, 0.74
3461, 0.60
3462, 0.43
3463, 0.56
3464, 0.34
3465, 0.66
3466, 0.51
3467, 0.28
3468, 0.09
3469, 0.61
3470, 0.19
3471, 0.47
3472, 0.30
3473, 0.40
3474, 0.17
3475, 0.41
3476, 0.33
3477, 0.05
3478, 0.12
3479, 0.58
3480, 0.04
3481, 0.67
3482, 0.10
3483, 0.18
3484, 0.00
3485, 0.75
3486, 0.31
3487, 0.49
3488, 0.07
3489, 0.33
3490, 0.29
3491, 0.20
3492, 0.33
3493, 0.09
3494, 0.01
3495, 0.58
3496, 0.00
3497, 0.07
3498, 0.00
3499, 0.45
3500, 0.26
3501, 0.91
3502, 0.48
3503, 0.71
3504, 0.69
3505, 0.34
3506, 0.51
3507, 0.72
3508, 0.63
3509, 0.05
3510, 0.44
3511, 0.11
3512, 0.55
3513, 0.61
3514, 0.53
3515, 0.38
3516, 0.71
3517, 0.20
3518, 0.13
3519, 0.39
3520, 0.42
3521, 0.78
3522, 0.24
3523, 0.48
3524, 0.01
3525, 0.07
3526, 0.12
3527, 0.10
3528, 0.36
3529, 0.03
3530, 0.20
3531, 0.50
3532, 0.28
3533, 0.51
3534, 0.10
3535, 0.10
3536, 0.39
3537, 0.83
3538, 0.34
3539, 0.56
3540, 0.43
3541, 0.52
3542, 0.17
3543, 0.57
3544, 0.65
3545, 0.49
3546, 0.10
3547, 0.13
3548, 0.29
3549, 0.01
3550, 0.04
3551, 0.45
3552, 0.36
3553, 0.13
3554, 0.08
3555, 0.07
3556, 0.40
3557, 0.02
3558, 0.13
3559, 0.29
3560, 0.05
3561, 0.53
3562, 0.32
3563, 0.36
3564, 0.58
3565, 0.35
3566, 0.79
3567, 0.68
3568, 0.59
3569, 0.19
3570, 0.55
3571, 0.75
3572, 0.27
3573, 0.10
3574, 0.08
3575, 0.24
3576, 0.38
3577, 0.18
3578, 0.27
3579, 0.40
3580, 0.40
3581, 0.59
3582, 0.53
3583, 0.42
3584, 0.46
3585, 0.45
3586, 0.40
3587, 0.44
3588, 0.78
3589, 0.46
3590, 0.00
3591, 0.43
3592, 0.28
3593, 0.15
3594, 0.50
3595, 0.39
3596, 0.37
3597, 0.91
3598, 0.02
3599, 0.81
3600, 0.61
3601, 0.57
3602, 0.78
3603, 0.59
3604, 0.44
3605, 0.00
3606, 0.41
3607, 0.43
3608, 0.26
3609, 0.80
3610, 0.12
3611, 0.40
3612, 0.48
3613, 0.59
3614, 0.76
3615, 0.21
3616, 0.32
3617, 0.34
3618, 0.23
3619, 0.24
3620, 0.30
3621, 0.00
